human_gene,Human Gene Systematic Name,worm_gene,worm_ID,sources,all_databases,Is Best Score,Is Best Reverse Score,n_databases,full_pathway,Pathway_Level,geneName,AC1,AC2,AC3,WB1,WB2,WB3,baseMean,log2 fold change,lfcSE,stat,pvalue,padj,Updated Gene Name,Chromosome/scaffold name,Gene start (bp),Gene end (bp),Transcript count
TIMM13,HGNC:11816,tin-13,WBGene00006574,Alliance+OrthoList,Ensembl Compara|Hieranoid|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,10,"Protein import, sorting and homeostasis > Protein homeostasis > Chaperones","Protein import, sorting and homeostasis",tin-13,1,88,186,33,78,63,86.87346573,0.976309349,1.085987611,0.899005974,0.368649479,0.591694006,tin-13,I,8759206,8759788,1
TIMM13,HGNC:11816,tin-13,WBGene00006574,Alliance+OrthoList,Ensembl Compara|Hieranoid|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,10,"Protein import, sorting and homeostasis > Protein homeostasis > Chaperones","Protein import, sorting and homeostasis > Protein homeostasis",tin-13,1,88,186,33,78,63,86.87346573,0.976309349,1.085987611,0.899005974,0.368649479,0.591694006,tin-13,I,8759206,8759788,1
TIMM13,HGNC:11816,tin-13,WBGene00006574,Alliance+OrthoList,Ensembl Compara|Hieranoid|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,10,"Protein import, sorting and homeostasis > Protein homeostasis > Chaperones","Protein import, sorting and homeostasis > Protein homeostasis > Chaperones",tin-13,1,88,186,33,78,63,86.87346573,0.976309349,1.085987611,0.899005974,0.368649479,0.591694006,tin-13,I,8759206,8759788,1
TIMM13,HGNC:11816,tin-13,WBGene00006574,Alliance+OrthoList,Ensembl Compara|Hieranoid|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,10,"Protein import, sorting and homeostasis > Protein import and sorting","Protein import, sorting and homeostasis",tin-13,1,88,186,33,78,63,86.87346573,0.976309349,1.085987611,0.899005974,0.368649479,0.591694006,tin-13,I,8759206,8759788,1
TIMM13,HGNC:11816,tin-13,WBGene00006574,Alliance+OrthoList,Ensembl Compara|Hieranoid|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,10,"Protein import, sorting and homeostasis > Protein import and sorting","Protein import, sorting and homeostasis > Protein import and sorting",tin-13,1,88,186,33,78,63,86.87346573,0.976309349,1.085987611,0.899005974,0.368649479,0.591694006,tin-13,I,8759206,8759788,1
TIMM17A,HGNC:17315,timm-17B.2,WBGene00017069,Alliance+OrthoList,Ensembl Compara|OrthoFinder|PANTHER|PhylomeDB,No,Yes,4,"Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway","Protein import, sorting and homeostasis",D2096.1,2,5,1,10,11,69,11.4531993,-2.974902457,1.561812307,-1.904775909,0.056809207,0.209221928,timm-17B.2,IV,8396648,8397954,2
TIMM17A,HGNC:17315,timm-17B.2,WBGene00017069,Alliance+OrthoList,Ensembl Compara|OrthoFinder|PANTHER|PhylomeDB,No,Yes,4,"Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway","Protein import, sorting and homeostasis > Protein import and sorting",D2096.1,2,5,1,10,11,69,11.4531993,-2.974902457,1.561812307,-1.904775909,0.056809207,0.209221928,timm-17B.2,IV,8396648,8397954,2
TIMM17A,HGNC:17315,timm-17B.2,WBGene00017069,Alliance+OrthoList,Ensembl Compara|OrthoFinder|PANTHER|PhylomeDB,No,Yes,4,"Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway","Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway",D2096.1,2,5,1,10,11,69,11.4531993,-2.974902457,1.561812307,-1.904775909,0.056809207,0.209221928,timm-17B.2,IV,8396648,8397954,2
TIMM17A,HGNC:17315,timm-17B.1,WBGene00017119,Alliance+OrthoList,Ensembl Compara|Hieranoid|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,10,"Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway","Protein import, sorting and homeostasis",E04A4.5,198,538,805,1271,1953,786,722.120959,0.004215398,0.58926786,0.007153619,0.994292286,0.997074568,timm-17B.1,IV,4744377,4745492,1
TIMM17A,HGNC:17315,timm-17B.1,WBGene00017119,Alliance+OrthoList,Ensembl Compara|Hieranoid|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,10,"Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway","Protein import, sorting and homeostasis > Protein import and sorting",E04A4.5,198,538,805,1271,1953,786,722.120959,0.004215398,0.58926786,0.007153619,0.994292286,0.997074568,timm-17B.1,IV,4744377,4745492,1
TIMM17A,HGNC:17315,timm-17B.1,WBGene00017119,Alliance+OrthoList,Ensembl Compara|Hieranoid|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,10,"Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway","Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway",E04A4.5,198,538,805,1271,1953,786,722.120959,0.004215398,0.58926786,0.007153619,0.994292286,0.997074568,timm-17B.1,IV,4744377,4745492,1
TIMM17B,HGNC:17310,timm-17B.2,WBGene00017069,Alliance+OrthoList,Ensembl Compara|OrthoFinder|PANTHER|PhylomeDB,No,Yes,4,"Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway","Protein import, sorting and homeostasis",D2096.1,2,5,1,10,11,69,11.4531993,-2.974902457,1.561812307,-1.904775909,0.056809207,0.209221928,timm-17B.2,IV,8396648,8397954,2
TIMM17B,HGNC:17310,timm-17B.2,WBGene00017069,Alliance+OrthoList,Ensembl Compara|OrthoFinder|PANTHER|PhylomeDB,No,Yes,4,"Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway","Protein import, sorting and homeostasis > Protein import and sorting",D2096.1,2,5,1,10,11,69,11.4531993,-2.974902457,1.561812307,-1.904775909,0.056809207,0.209221928,timm-17B.2,IV,8396648,8397954,2
TIMM17B,HGNC:17310,timm-17B.2,WBGene00017069,Alliance+OrthoList,Ensembl Compara|OrthoFinder|PANTHER|PhylomeDB,No,Yes,4,"Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway","Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway",D2096.1,2,5,1,10,11,69,11.4531993,-2.974902457,1.561812307,-1.904775909,0.056809207,0.209221928,timm-17B.2,IV,8396648,8397954,2
TIMM17B,HGNC:17310,timm-17B.1,WBGene00017119,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,"Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway","Protein import, sorting and homeostasis",E04A4.5,198,538,805,1271,1953,786,722.120959,0.004215398,0.58926786,0.007153619,0.994292286,0.997074568,timm-17B.1,IV,4744377,4745492,1
TIMM17B,HGNC:17310,timm-17B.1,WBGene00017119,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,"Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway","Protein import, sorting and homeostasis > Protein import and sorting",E04A4.5,198,538,805,1271,1953,786,722.120959,0.004215398,0.58926786,0.007153619,0.994292286,0.997074568,timm-17B.1,IV,4744377,4745492,1
TIMM17B,HGNC:17310,timm-17B.1,WBGene00017119,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,"Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway","Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway",E04A4.5,198,538,805,1271,1953,786,722.120959,0.004215398,0.58926786,0.007153619,0.994292286,0.997074568,timm-17B.1,IV,4744377,4745492,1
TIMM21,HGNC:25010,F56B3.11,WBGene00018934,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,10,Mitochondrial central dogma > Translation > Translation factors,Mitochondrial central dogma,F56B3.11,2,22,26,45,24,18,57.67014734,-0.332580852,1.19745963,-0.277738676,0.781212969,0.883880453,F56B3.11,IV,795755,796571,2
TIMM21,HGNC:25010,F56B3.11,WBGene00018934,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,10,Mitochondrial central dogma > Translation > Translation factors,Mitochondrial central dogma > Translation,F56B3.11,2,22,26,45,24,18,57.67014734,-0.332580852,1.19745963,-0.277738676,0.781212969,0.883880453,F56B3.11,IV,795755,796571,2
TIMM21,HGNC:25010,F56B3.11,WBGene00018934,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,10,Mitochondrial central dogma > Translation > Translation factors,Mitochondrial central dogma > Translation > Translation factors,F56B3.11,2,22,26,45,24,18,57.67014734,-0.332580852,1.19745963,-0.277738676,0.781212969,0.883880453,F56B3.11,IV,795755,796571,2
TIMM21,HGNC:25010,F56B3.11,WBGene00018934,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,10,"Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway","Protein import, sorting and homeostasis",F56B3.11,2,22,26,45,24,18,57.67014734,-0.332580852,1.19745963,-0.277738676,0.781212969,0.883880453,F56B3.11,IV,795755,796571,2
TIMM21,HGNC:25010,F56B3.11,WBGene00018934,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,10,"Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway","Protein import, sorting and homeostasis > Protein import and sorting",F56B3.11,2,22,26,45,24,18,57.67014734,-0.332580852,1.19745963,-0.277738676,0.781212969,0.883880453,F56B3.11,IV,795755,796571,2
TIMM21,HGNC:25010,F56B3.11,WBGene00018934,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,10,"Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway","Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway",F56B3.11,2,22,26,45,24,18,57.67014734,-0.332580852,1.19745963,-0.277738676,0.781212969,0.883880453,F56B3.11,IV,795755,796571,2
TIMM21,HGNC:25010,F56B3.11,WBGene00018934,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,10,OXPHOS > Complex IV > CIV assembly factors,OXPHOS,F56B3.11,2,22,26,45,24,18,57.67014734,-0.332580852,1.19745963,-0.277738676,0.781212969,0.883880453,F56B3.11,IV,795755,796571,2
TIMM21,HGNC:25010,F56B3.11,WBGene00018934,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,10,OXPHOS > Complex IV > CIV assembly factors,OXPHOS > Complex IV,F56B3.11,2,22,26,45,24,18,57.67014734,-0.332580852,1.19745963,-0.277738676,0.781212969,0.883880453,F56B3.11,IV,795755,796571,2
TIMM21,HGNC:25010,F56B3.11,WBGene00018934,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,10,OXPHOS > Complex IV > CIV assembly factors,OXPHOS > Complex IV > CIV assembly factors,F56B3.11,2,22,26,45,24,18,57.67014734,-0.332580852,1.19745963,-0.277738676,0.781212969,0.883880453,F56B3.11,IV,795755,796571,2
TIMM21,HGNC:25010,F56B3.11,WBGene00018934,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,10,OXPHOS > OXPHOS assembly factors,OXPHOS,F56B3.11,2,22,26,45,24,18,57.67014734,-0.332580852,1.19745963,-0.277738676,0.781212969,0.883880453,F56B3.11,IV,795755,796571,2
TIMM21,HGNC:25010,F56B3.11,WBGene00018934,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,10,OXPHOS > OXPHOS assembly factors,OXPHOS > OXPHOS assembly factors,F56B3.11,2,22,26,45,24,18,57.67014734,-0.332580852,1.19745963,-0.277738676,0.781212969,0.883880453,F56B3.11,IV,795755,796571,2
TIMM22,HGNC:17317,C47G2.3,WBGene00008164,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,"Protein import, sorting and homeostasis > Protein import and sorting > TIM22 carrier pathway","Protein import, sorting and homeostasis",C47G2.3,10,2,0,56,156,56,30.81162288,-1.248491001,1.256392961,-0.993710598,0.320363782,0.552214064,C47G2.3,II,11288722,11290159,1
TIMM22,HGNC:17317,C47G2.3,WBGene00008164,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,"Protein import, sorting and homeostasis > Protein import and sorting > TIM22 carrier pathway","Protein import, sorting and homeostasis > Protein import and sorting",C47G2.3,10,2,0,56,156,56,30.81162288,-1.248491001,1.256392961,-0.993710598,0.320363782,0.552214064,C47G2.3,II,11288722,11290159,1
TIMM22,HGNC:17317,C47G2.3,WBGene00008164,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,"Protein import, sorting and homeostasis > Protein import and sorting > TIM22 carrier pathway","Protein import, sorting and homeostasis > Protein import and sorting > TIM22 carrier pathway",C47G2.3,10,2,0,56,156,56,30.81162288,-1.248491001,1.256392961,-0.993710598,0.320363782,0.552214064,C47G2.3,II,11288722,11290159,1
TIMM23,HGNC:17312,timm-23,WBGene00008857,Alliance+OrthoList,Ensembl Compara|Hieranoid|InParanoid|OMA|OrthoFinder|OrthoInspector|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,9,"Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway","Protein import, sorting and homeostasis",timm-23,16,117,2,354,454,166,155.913042,-0.186808435,1.094170773,-0.170730602,0.864435599,0.929028525,timm-23,I,11578641,11579612,1
TIMM23,HGNC:17312,timm-23,WBGene00008857,Alliance+OrthoList,Ensembl Compara|Hieranoid|InParanoid|OMA|OrthoFinder|OrthoInspector|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,9,"Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway","Protein import, sorting and homeostasis > Protein import and sorting",timm-23,16,117,2,354,454,166,155.913042,-0.186808435,1.094170773,-0.170730602,0.864435599,0.929028525,timm-23,I,11578641,11579612,1
TIMM23,HGNC:17312,timm-23,WBGene00008857,Alliance+OrthoList,Ensembl Compara|Hieranoid|InParanoid|OMA|OrthoFinder|OrthoInspector|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,9,"Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway","Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway",timm-23,16,117,2,354,454,166,155.913042,-0.186808435,1.094170773,-0.170730602,0.864435599,0.929028525,timm-23,I,11578641,11579612,1
TIMM29,HGNC:25152,R04F11.5,WBGene00011017,Alliance+OrthoList,Ensembl Compara|Hieranoid|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,10,"Protein import, sorting and homeostasis > Protein import and sorting > TIM22 carrier pathway","Protein import, sorting and homeostasis",R04F11.5,7,0,0,35,22,12,16.43437761,0.807249873,1.642856005,0.491369828,0.6231649,0.785009363,R04F11.5,V,12317278,12318019,1
TIMM29,HGNC:25152,R04F11.5,WBGene00011017,Alliance+OrthoList,Ensembl Compara|Hieranoid|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,10,"Protein import, sorting and homeostasis > Protein import and sorting > TIM22 carrier pathway","Protein import, sorting and homeostasis > Protein import and sorting",R04F11.5,7,0,0,35,22,12,16.43437761,0.807249873,1.642856005,0.491369828,0.6231649,0.785009363,R04F11.5,V,12317278,12318019,1
TIMM29,HGNC:25152,R04F11.5,WBGene00011017,Alliance+OrthoList,Ensembl Compara|Hieranoid|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,10,"Protein import, sorting and homeostasis > Protein import and sorting > TIM22 carrier pathway","Protein import, sorting and homeostasis > Protein import and sorting > TIM22 carrier pathway",R04F11.5,7,0,0,35,22,12,16.43437761,0.807249873,1.642856005,0.491369828,0.6231649,0.785009363,R04F11.5,V,12317278,12318019,1
TIMM44,HGNC:17316,tin-44,WBGene00020383,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,"Protein import, sorting and homeostasis > Protein import and sorting > Import motor","Protein import, sorting and homeostasis",T09B4.9,107,9,58,334,656,258,144.1159878,-1.885776865,0.707259963,-2.666313611,0.007668812,0.05604535,tin-44,I,6177934,6180840,1
TIMM44,HGNC:17316,tin-44,WBGene00020383,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,"Protein import, sorting and homeostasis > Protein import and sorting > Import motor","Protein import, sorting and homeostasis > Protein import and sorting",T09B4.9,107,9,58,334,656,258,144.1159878,-1.885776865,0.707259963,-2.666313611,0.007668812,0.05604535,tin-44,I,6177934,6180840,1
TIMM44,HGNC:17316,tin-44,WBGene00020383,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,"Protein import, sorting and homeostasis > Protein import and sorting > Import motor","Protein import, sorting and homeostasis > Protein import and sorting > Import motor",T09B4.9,107,9,58,334,656,258,144.1159878,-1.885776865,0.707259963,-2.666313611,0.007668812,0.05604535,tin-44,I,6177934,6180840,1
TIMM50,HGNC:23656,scpl-4,WBGene00011897,Alliance+OrthoList,Ensembl Compara|Hieranoid|InParanoid|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,9,"Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway","Protein import, sorting and homeostasis",scpl-4,475,255,269,2381,3303,1132,875.6753512,-1.671933953,0.387812028,-4.311196743,1.62E-05,5.44E-04,scpl-4,V,10599104,10602146,2
TIMM50,HGNC:23656,scpl-4,WBGene00011897,Alliance+OrthoList,Ensembl Compara|Hieranoid|InParanoid|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,9,"Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway","Protein import, sorting and homeostasis > Protein import and sorting",scpl-4,475,255,269,2381,3303,1132,875.6753512,-1.671933953,0.387812028,-4.311196743,1.62E-05,5.44E-04,scpl-4,V,10599104,10602146,2
TIMM50,HGNC:23656,scpl-4,WBGene00011897,Alliance+OrthoList,Ensembl Compara|Hieranoid|InParanoid|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,9,"Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway","Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway",scpl-4,475,255,269,2381,3303,1132,875.6753512,-1.671933953,0.387812028,-4.311196743,1.62E-05,5.44E-04,scpl-4,V,10599104,10602146,2
TIMM8A,HGNC:11817,ddp-1,WBGene00000941,Alliance+OrthoList,Ensembl Compara|Hieranoid|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,10,"Protein import, sorting and homeostasis > Protein homeostasis > Chaperones","Protein import, sorting and homeostasis",ddp-1,22,47,44,39,43,19,44.75195903,1.557940192,0.706117831,2.206345915,0.027359789,0.131491867,ddp-1,III,1859888,1860381,1
TIMM8A,HGNC:11817,ddp-1,WBGene00000941,Alliance+OrthoList,Ensembl Compara|Hieranoid|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,10,"Protein import, sorting and homeostasis > Protein homeostasis > Chaperones","Protein import, sorting and homeostasis > Protein homeostasis",ddp-1,22,47,44,39,43,19,44.75195903,1.557940192,0.706117831,2.206345915,0.027359789,0.131491867,ddp-1,III,1859888,1860381,1
TIMM8A,HGNC:11817,ddp-1,WBGene00000941,Alliance+OrthoList,Ensembl Compara|Hieranoid|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,10,"Protein import, sorting and homeostasis > Protein homeostasis > Chaperones","Protein import, sorting and homeostasis > Protein homeostasis > Chaperones",ddp-1,22,47,44,39,43,19,44.75195903,1.557940192,0.706117831,2.206345915,0.027359789,0.131491867,ddp-1,III,1859888,1860381,1
TIMM8A,HGNC:11817,ddp-1,WBGene00000941,Alliance+OrthoList,Ensembl Compara|Hieranoid|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,10,"Protein import, sorting and homeostasis > Protein import and sorting","Protein import, sorting and homeostasis",ddp-1,22,47,44,39,43,19,44.75195903,1.557940192,0.706117831,2.206345915,0.027359789,0.131491867,ddp-1,III,1859888,1860381,1
TIMM8A,HGNC:11817,ddp-1,WBGene00000941,Alliance+OrthoList,Ensembl Compara|Hieranoid|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,10,"Protein import, sorting and homeostasis > Protein import and sorting","Protein import, sorting and homeostasis > Protein import and sorting",ddp-1,22,47,44,39,43,19,44.75195903,1.557940192,0.706117831,2.206345915,0.027359789,0.131491867,ddp-1,III,1859888,1860381,1
